Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1238,10dORHV,1238,12/22/14 0:00,,,,36.81,,,stockpx,1238,12/22/14 0:00,,,,112.84,,,HVStrategy,1238,735589,RSI,1238,52.98027238,0,0,LRSI,1238,0.403334127,0,0,TSI,1238,-0.858543632,0,1,Broker,1238,99889.06,99889.06,BuySell,1238,,,BuySell,1238,,,DataTrades,1238,,
1239,10dORHV,1239,12/23/14 0:00,,,,31.08,,,stockpx,1239,12/23/14 0:00,,,,112.67,,,HVStrategy,1239,735590,RSI,1239,52.46037707,0,0,LRSI,1239,0.577959247,0,0,TSI,1239,-0.090670507,0,1,Broker,1239,99889.06,99889.06,BuySell,1239,,,BuySell,1239,,,DataTrades,1239,,
1240,10dORHV,1240,12/24/14 0:00,,,,29.93,,,stockpx,1240,12/24/14 0:00,,,,112.01,,,HVStrategy,1240,735591,RSI,1240,50.39285398,0,0,LRSI,1240,0.824370779,1,0,TSI,1240,-0.043039952,0,1,Broker,1240,99889.06,99889.06,BuySell,1240,,,BuySell,1240,,,DataTrades,1240,,
1241,10dORHV,1241,12/26/14 0:00,,,,29.86,,,stockpx,1241,12/26/14 0:00,,,,114.12,,,HVStrategy,1241,735593,RSI,1241,56.31974963,0,0,LRSI,1241,1,1,0,TSI,1241,1.820075022,1,0,Broker,1241,99889.06,99889.06,BuySell,1241,,,BuySell,1241,,,DataTrades,1241,,
1242,10dORHV,1242,12/29/14 0:00,,,,28.99,,,stockpx,1242,12/29/14 0:00,,,,114,,,HVStrategy,1242,735596,RSI,1242,55.91062011,0,0,LRSI,1242,1,1,0,TSI,1242,3.204263317,1,0,Broker,1242,99889.06,99889.06,BuySell,1242,,,BuySell,1242,,,DataTrades,1242,,
1243,10dORHV,1243,12/30/14 0:00,,,,23.61,,,stockpx,1243,12/30/14 0:00,,,,112.43,,,HVStrategy,1243,735597,RSI,1243,50.71931477,0,0,LRSI,1243,0.957919968,1,0,TSI,1243,2.893551268,1,0,Broker,1243,99889.06,99889.06,BuySell,1243,,,BuySell,1243,,,DataTrades,1243,,
1244,10dORHV,1244,12/31/14 0:00,,,,19.79,,,stockpx,1244,12/31/14 0:00,,,,110.38,,,HVStrategy,1244,735598,RSI,1244,44.8619854,0,0,LRSI,1244,0.632694073,0,0,TSI,1244,0.797852017,1,0,Broker,1244,99889.06,99889.06,BuySell,1244,,,BuySell,1244,,,DataTrades,1244,,
1245,10dORHV,1245,1/2/15 0:00,,,,20.68,,,stockpx,1245,1/2/15 0:00,,,,109.04,,,HVStrategy,1245,735600,RSI,1245,41.48914081,0,0,LRSI,1245,0.497595061,0,0,TSI,1245,-2.032511266,0,1,Broker,1245,99889.06,99889.06,BuySell,1245,,,BuySell,1245,,,DataTrades,1245,,
1246,10dORHV,1246,1/5/15 0:00,,,,20.81,,,stockpx,1246,1/5/15 0:00,,,,107.77,,,HVStrategy,1246,735603,RSI,1246,38.53230989,0,0,LRSI,1246,0.332950744,0,0,TSI,1246,-5.346072766,0,1,Broker,1246,99889.06,99889.06,BuySell,1246,,,BuySell,1246,,,DataTrades,1246,,
1247,10dORHV,1247,1/6/15 0:00,,,,22.11,,,stockpx,1247,1/6/15 0:00,,,,106.8,,,HVStrategy,1247,735604,RSI,1247,36.39862758,0,0,LRSI,1247,0.174910917,0,1,TSI,1247,-8.765289583,0,1,Broker,1247,99889.06,99889.06,BuySell,1247,,,BuySell,1247,,,DataTrades,1247,,
1248,10dORHV,1248,1/7/15 0:00,,,,22.27,,,stockpx,1248,1/7/15 0:00,,,,107.69,,,HVStrategy,1248,735605,RSI,1248,39.69805794,0,0,LRSI,1248,0.025964729,0,1,TSI,1248,-10.63474536,0,1,Broker,1248,99889.06,99889.06,BuySell,1248,,,BuySell,1248,,,DataTrades,1248,,
1249,10dORHV,1249,1/8/15 0:00,,,,24.01,,,stockpx,1249,1/8/15 0:00,,,,112.06,,,HVStrategy,1249,735606,RSI,1249,52.67891309,0,0,LRSI,1249,0.2735479,0,1,TSI,1249,-7.948291063,0,1,Broker,1249,99889.06,99889.06,BuySell,1249,,,BuySell,1249,,,DataTrades,1249,,
1250,10dORHV,1250,1/9/15 0:00,,,,25.78,,,stockpx,1250,1/9/15 0:00,,,,111.98,,,HVStrategy,1250,735607,RSI,1250,52.45629378,0,0,LRSI,1250,0.301992004,0,0,TSI,1250,-5.952983416,0,1,Broker,1250,99889.06,99889.06,BuySell,1250,,,BuySell,1250,,,DataTrades,1250,,
1251,10dORHV,1251,1/12/15 0:00,,,,27.05,,,stockpx,1251,1/12/15 0:00,,,,108.94,,,HVStrategy,1251,735610,RSI,1251,44.72207791,0,0,LRSI,1251,0.285438927,0,1,TSI,1251,-6.794830263,0,1,Broker,1251,99889.06,99889.06,BuySell,1251,,,BuySell,1251,,,DataTrades,1251,,
1252,10dORHV,1252,1/13/15 0:00,,,,30.07,,,stockpx,1252,1/13/15 0:00,,,,110.43,,,HVStrategy,1252,735611,RSI,1252,48.71342718,0,0,LRSI,1252,0.558170635,0,0,TSI,1252,-6.137200523,0,1,Broker,1252,99889.06,99889.06,BuySell,1252,,,BuySell,1252,,,DataTrades,1252,,
1253,10dORHV,1253,1/14/15 0:00,,,,30.62,,,stockpx,1253,1/14/15 0:00,,,,109.56,,,HVStrategy,1253,735612,RSI,1253,46.59774424,0,0,LRSI,1253,0.647239545,0,0,TSI,1253,-6.29074816,0,1,Broker,1253,99889.06,99889.06,BuySell,1253,,,BuySell,1253,,,DataTrades,1253,,
1254,10dORHV,1254,1/15/15 0:00,,,,30.99,,,stockpx,1254,1/15/15 0:00,,,,107.23,,,HVStrategy,1254,735613,RSI,1254,41.41053154,0,0,LRSI,1254,0.375751813,0,0,TSI,1254,-8.145399736,0,1,Broker,1254,99889.06,99889.06,BuySell,1254,,,BuySell,1254,,,DataTrades,1254,,
1255,10dORHV,1255,1/16/15 0:00,,,,28.36,,,stockpx,1255,1/16/15 0:00,,,,105.74,,,HVStrategy,1255,735614,RSI,1255,38.46193518,0,0,LRSI,1255,0.275589704,0,1,TSI,1255,-10.64562631,0,1,Broker,1255,99889.06,99889.06,BuySell,1255,,,BuySell,1255,,,DataTrades,1255,,
1256,10dORHV,1256,1/20/15 0:00,,,,28.3,,,stockpx,1256,1/20/15 0:00,,,,108.46,,,HVStrategy,1256,735618,RSI,1256,46.01838363,0,0,LRSI,1256,0.369890803,0,0,TSI,1256,-10.24429249,0,1,Broker,1256,99889.06,99889.06,BuySell,1256,,,BuySell,1256,,,DataTrades,1256,,
1257,10dORHV,1257,1/21/15 0:00,,,,27.96,,,stockpx,1257,1/21/15 0:00,,,,109.63,,,HVStrategy,1257,735619,RSI,1257,48.92370967,0,0,LRSI,1257,0.25308225,0,1,TSI,1257,-8.959158923,0,1,Broker,1257,99889.06,99889.06,BuySell,1257,,,BuySell,1257,,,DataTrades,1257,,
1258,10dORHV,1258,1/22/15 0:00,,,,28.4,,,stockpx,1258,1/22/15 0:00,,,,112.21,,,HVStrategy,1258,735620,RSI,1258,54.7120042,0,0,LRSI,1258,0.455820893,0,0,TSI,1258,-5.884176704,0,1,Broker,1258,99889.06,99889.06,BuySell,1258,,,BuySell,1258,,,DataTrades,1258,,
1259,10dORHV,1259,1/23/15 0:00,,,,27.52,,,stockpx,1259,1/23/15 0:00,,,,112.98,,,HVStrategy,1259,735621,RSI,1259,56.30359947,0,0,LRSI,1259,0.567014492,0,0,TSI,1259,-2.920411977,0,1,Broker,1259,99889.06,99889.06,BuySell,1259,,,BuySell,1259,,,DataTrades,1259,,
1260,10dORHV,1260,1/26/15 0:00,,,,26.03,,,stockpx,1260,1/26/15 0:00,,,,112.93,,,HVStrategy,1260,735624,RSI,1260,56.16556625,0,0,LRSI,1260,0.69596434,0,0,TSI,1260,-0.627484358,0,1,Broker,1260,99889.06,99889.06,BuySell,1260,,,BuySell,1260,,,DataTrades,1260,,
1261,10dORHV,1261,1/27/15 0:00,,,,26.32,,,stockpx,1261,1/27/15 0:00,,,,110.04,,,HVStrategy,1261,735625,RSI,1261,48.72937061,0,0,LRSI,1261,0.784290025,1,0,TSI,1261,-0.927420055,0,1,Broker,1261,99889.06,99889.06,BuySell,1261,,,BuySell,1261,,,DataTrades,1261,,
1262,10dORHV,1262,1/28/15 0:00,,,,43.37,,,stockpx,1262,1/28/15 0:00,,,,115.82,,,HVStrategy,1262,735626,RSI,1262,60.10578225,0,0,LRSI,1262,0.997715808,1,0,TSI,1262,2.965883662,1,0,Broker,1262,99889.06,99889.06,BuySell,1262,,,BuySell,1262,,,DataTrades,1262,,
1263,10dORHV,1263,1/29/15 0:00,,,,43.65,,,stockpx,1263,1/29/15 0:00,,,,119.08,,,HVStrategy,1263,735627,RSI,1263,64.84395708,0,0,LRSI,1263,1,1,0,TSI,1263,7.964684814,1,0,Broker,1263,99889.06,99889.06,BuySell,1263,,,BuySell,1263,,,DataTrades,1263,,
1264,10dORHV,1264,1/30/15 0:00,,,,43.42,,,stockpx,1264,1/30/15 0:00,,,,117.23,,,HVStrategy,1264,735628,RSI,1264,60.45584007,0,0,LRSI,1264,0.895307129,1,0,TSI,1264,10.33227512,1,0,Broker,1264,99889.06,99889.06,BuySell,1264,,,BuySell,1264,,,DataTrades,1264,,
1265,10dORHV,1265,2/2/15 0:00,,,,44.15,,,stockpx,1265,2/2/15 0:00,,,,118.33,,,HVStrategy,1265,735631,RSI,1265,62.09822111,0,0,LRSI,1265,1,1,0,TSI,1265,12.7435601,1,0,Broker,1265,99889.06,99889.06,BuySell,1265,,,BuySell,1265,,,DataTrades,1265,,
1266,10dORHV,1266,2/3/15 0:00,,,,43.61,,,stockpx,1266,2/3/15 0:00,,,,118.77,,,HVStrategy,1266,735632,RSI,1266,62.76440563,0,0,LRSI,1266,1,1,0,TSI,1266,14.84152861,1,0,Broker,1266,99889.06,99889.06,BuySell,1266,,,BuySell,1266,,,DataTrades,1266,,
1267,10dORHV,1267,2/4/15 0:00,,,,43.41,,,stockpx,1267,2/4/15 0:00,,,,119.73,,,HVStrategy,1267,735633,RSI,1267,64.24120356,0,0,LRSI,1267,1,1,0,TSI,1267,17.00614426,1,0,Broker,1267,99889.06,99889.06,BuySell,1267,,,BuySell,1267,,,DataTrades,1267,,
1268,10dORHV,1268,2/5/15 0:00,,,,42.87,,,stockpx,1268,2/5/15 0:00,,,,119.94,,,HVStrategy,1268,735634,RSI,1268,64.57221237,0,0,LRSI,1268,1,1,0,TSI,1268,18.84245816,1,0,Broker,1268,99889.06,99889.06,BuySell,1268,,,BuySell,1268,,,DataTrades,1268,,
1269,10dORHV,1269,2/6/15 0:00,,,,42.83,,,stockpx,1269,2/6/15 0:00,,,,118.64,,,HVStrategy,1269,735635,RSI,1269,60.81898743,0,0,LRSI,1269,1,1,0,TSI,1269,19.31924177,1,0,Broker,1269,99889.06,99889.06,BuySell,1269,,,BuySell,1269,,,DataTrades,1269,,
1270,10dORHV,1270,2/9/15 0:00,,,,42.81,,,stockpx,1270,2/9/15 0:00,,,,119.39,,,HVStrategy,1270,735638,RSI,1270,62.18460824,0,0,LRSI,1270,1,1,0,TSI,1270,20.10316296,1,0,Broker,1270,99889.06,99889.06,BuySell,1270,,,BuySell,1270,,,DataTrades,1270,,
1271,10dORHV,1271,2/10/15 0:00,,,,41.77,,,stockpx,1271,2/10/15 0:00,,,,122.04,,,HVStrategy,1271,735639,RSI,1271,66.61259604,0,0,LRSI,1271,1,1,0,TSI,1271,22.13322074,1,0,Broker,1271,99889.06,99889.06,BuySell,1271,,,BuySell,1271,,,DataTrades,1271,,
1272,10dORHV,1272,2/11/15 0:00,,,,20.55,,,stockpx,1272,2/11/15 0:00,,,,124.8,,,HVStrategy,1272,735640,RSI,1272,70.48853141,1,0,LRSI,1272,1,1,0,TSI,1272,25.15488827,1,0,Broker,1272,99889.06,99889.06,BuySell,1272,,,BuySell,1272,,,DataTrades,1272,,
1273,10dORHV,1273,2/12/15 0:00,,,,19.49,,,stockpx,1273,2/12/15 0:00,,,,126.28,,,HVStrategy,1273,735641,RSI,1273,72.34266699,1,0,LRSI,1273,1,1,0,TSI,1273,28.26055489,1,0,Broker,1273,99908.55,99889.06,BuySell,1273,,19.49,BuySell,1273,,,DataTrades,1273,,
1274,10dORHV,1274,2/13/15 0:00,,,,17.98,,,stockpx,1274,2/13/15 0:00,,,,127.09,,,HVStrategy,1274,735642,RSI,1274,73.33025875,1,0,LRSI,1274,1,1,0,TSI,1274,31.1077936,1,0,Broker,1274,99908.55,99890.57,BuySell,1274,,,BuySell,1274,,,DataTrades,1274,,
1275,10dORHV,1275,2/17/15 0:00,,,,15.67,,,stockpx,1275,2/17/15 0:00,,,,127.7,,,HVStrategy,1275,735646,RSI,1275,74.08087337,1,0,LRSI,1275,1,1,0,TSI,1275,33.67440138,1,0,Broker,1275,99908.55,99892.88,BuySell,1275,,,BuySell,1275,,,DataTrades,1275,,
1276,10dORHV,1276,2/18/15 0:00,,,,15.92,,,stockpx,1276,2/18/15 0:00,,,,128.63,,,HVStrategy,1276,735647,RSI,1276,75.22569417,1,0,LRSI,1276,1,1,0,TSI,1276,36.17052136,1,0,Broker,1276,99908.55,99892.63,BuySell,1276,,,BuySell,1276,,,DataTrades,1276,,
1277,10dORHV,1277,2/19/15 0:00,,,,14.64,,,stockpx,1277,2/19/15 0:00,,,,128.53,,,HVStrategy,1277,735648,RSI,1277,74.84289634,1,0,LRSI,1277,1,1,0,TSI,1277,38.12032827,1,0,Broker,1277,99908.55,99893.91,BuySell,1277,,,BuySell,1277,,,DataTrades,1277,,
1278,10dORHV,1278,2/20/15 0:00,,,,14.71,,,stockpx,1278,2/20/15 0:00,,,,129.34,,,HVStrategy,1278,735649,RSI,1278,75.91212703,1,0,LRSI,1278,1,1,0,TSI,1278,40.08538161,1,0,Broker,1278,99908.55,99893.84,BuySell,1278,,,BuySell,1278,,,DataTrades,1278,,
1279,10dORHV,1279,2/23/15 0:00,,,,16.13,,,stockpx,1279,2/23/15 0:00,,,,132.69,,,HVStrategy,1279,735652,RSI,1279,79.74621034,1,0,LRSI,1279,1,1,0,TSI,1279,43.10806302,1,0,Broker,1279,99892.42,99892.42,BuySell,1279,16.13,,BuySell,1279,,,DataTrades,1279,3.36,
1280,10dORHV,1280,2/24/15 0:00,,,,17,,,stockpx,1280,2/24/15 0:00,,,,132.83,,,HVStrategy,1280,735653,RSI,1280,79.89026831,1,0,LRSI,1280,1,1,0,TSI,1280,45.60452689,1,0,Broker,1280,99909.42,99892.42,BuySell,1280,,17,BuySell,1280,,,DataTrades,1280,,
1281,10dORHV,1281,2/25/15 0:00,,,,17.5,,,stockpx,1281,2/25/15 0:00,,,,128.44,,,HVStrategy,1281,735654,RSI,1281,64.4178448,0,0,LRSI,1281,0.909296367,1,0,TSI,1281,43.03133246,1,0,Broker,1281,99909.42,99891.92,BuySell,1281,,,BuySell,1281,,,DataTrades,1281,,
1282,10dORHV,1282,2/26/15 0:00,,,,19.26,,,stockpx,1282,2/26/15 0:00,,,,130.12,,,HVStrategy,1282,735655,RSI,1282,67.0479681,0,0,LRSI,1282,0.95590895,1,0,TSI,1282,41.70732756,1,0,Broker,1282,99909.42,99890.16,BuySell,1282,,,BuySell,1282,,,DataTrades,1282,,
1283,10dORHV,1283,3/2/15 0:00,,,,19.69,,,stockpx,1283,3/2/15 0:00,,,,128.91,,,HVStrategy,1283,735659,RSI,1283,63.41234824,0,0,LRSI,1283,0.835095643,1,0,TSI,1283,39.46428933,1,0,Broker,1283,99909.42,99889.73,BuySell,1283,,,BuySell,1283,,,DataTrades,1283,,
1284,10dORHV,1284,3/3/15 0:00,,,,19.34,,,stockpx,1284,3/3/15 0:00,,,,129.27,,,HVStrategy,1284,735660,RSI,1284,64.03715921,0,0,LRSI,1284,0.812929898,1,0,TSI,1284,37.84158386,1,0,Broker,1284,99909.42,99890.08,BuySell,1284,,,BuySell,1284,,,DataTrades,1284,,
1285,10dORHV,1285,3/4/15 0:00,,,,19.13,,,stockpx,1285,3/4/15 0:00,,,,128.62,,,HVStrategy,1285,735661,RSI,1285,61.97911352,0,0,LRSI,1285,0.59296069,0,0,TSI,1285,35.89555537,1,0,Broker,1285,99909.42,99890.29,BuySell,1285,,,BuySell,1285,,,DataTrades,1285,,
1286,10dORHV,1286,3/5/15 0:00,,,,20.3,,,stockpx,1286,3/5/15 0:00,,,,126.29,,,HVStrategy,1286,735662,RSI,1286,55.13835853,0,0,LRSI,1286,0.216874446,0,1,TSI,1286,32.06175917,1,0,Broker,1286,99889.12,99889.12,BuySell,1286,20.3,,BuySell,1286,,,DataTrades,1286,-3.3,
1287,10dORHV,1287,3/6/15 0:00,,,,23.56,,,stockpx,1287,3/6/15 0:00,,,,126.67,,,HVStrategy,1287,735663,RSI,1287,55.99147407,0,0,LRSI,1287,0.251681216,0,1,TSI,1287,29.17506223,1,0,Broker,1287,99889.12,99889.12,BuySell,1287,,,BuySell,1287,,,DataTrades,1287,,
1288,10dORHV,1288,3/9/15 0:00,,,,23.88,,,stockpx,1288,3/9/15 0:00,,,,127.36,,,HVStrategy,1288,735666,RSI,1288,57.56931395,0,0,LRSI,1288,0.084477382,0,1,TSI,1288,27.19301566,1,0,Broker,1288,99889.12,99889.12,BuySell,1288,,,BuySell,1288,,,DataTrades,1288,,
1289,10dORHV,1289,3/10/15 0:00,,,,24.12,,,stockpx,1289,3/10/15 0:00,,,,125.04,,,HVStrategy,1289,735667,RSI,1289,50.95430325,0,0,LRSI,1289,0,0,1,TSI,1289,23.40926391,1,0,Broker,1289,99889.12,99889.12,BuySell,1289,,,BuySell,1289,,,DataTrades,1289,,
1290,10dORHV,1290,3/11/15 0:00,,,,24.27,,,stockpx,1290,3/11/15 0:00,,,,122.42,,,HVStrategy,1290,735668,RSI,1290,44.70674218,0,0,LRSI,1290,0,0,1,TSI,1290,18.02806247,1,0,Broker,1290,99889.12,99889.12,BuySell,1290,,,BuySell,1290,,,DataTrades,1290,,
1291,10dORHV,1291,3/12/15 0:00,,,,23.05,,,stockpx,1291,3/12/15 0:00,,,,124.47,,,HVStrategy,1291,735669,RSI,1291,49.88447007,0,0,LRSI,1291,0.051309384,0,1,TSI,1291,15.04822032,1,0,Broker,1291,99889.12,99889.12,BuySell,1291,,,BuySell,1291,,,DataTrades,1291,,
1292,10dORHV,1292,3/13/15 0:00,,,,23.44,,,stockpx,1292,3/13/15 0:00,,,,123.12,,,HVStrategy,1292,735670,RSI,1292,46.77795901,0,0,LRSI,1292,0,0,1,TSI,1292,11.58729474,1,0,Broker,1292,99889.12,99889.12,BuySell,1292,,,BuySell,1292,,,DataTrades,1292,,
1293,10dORHV,1293,3/16/15 0:00,,,,23.74,,,stockpx,1293,3/16/15 0:00,,,,124.66,,,HVStrategy,1293,735673,RSI,1293,50.56025408,0,0,LRSI,1293,0,0,1,TSI,1293,9.860076933,1,0,Broker,1293,99889.12,99889.12,BuySell,1293,,,BuySell,1293,,,DataTrades,1293,,
1294,10dORHV,1294,3/17/15 0:00,,,,23.53,,,stockpx,1294,3/17/15 0:00,,,,127.18,,,HVStrategy,1294,735674,RSI,1294,56.0627672,0,0,LRSI,1294,0.284077095,0,1,TSI,1294,10.14391609,1,0,Broker,1294,99889.12,99889.12,BuySell,1294,,,BuySell,1294,,,DataTrades,1294,,
1295,10dORHV,1295,3/18/15 0:00,,,,24.33,,,stockpx,1295,3/18/15 0:00,,,,128.65,,,HVStrategy,1295,735675,RSI,1295,58.93400203,0,0,LRSI,1295,0.420913898,0,0,TSI,1295,11.3057873,1,0,Broker,1295,99889.12,99889.12,BuySell,1295,,,BuySell,1295,,,DataTrades,1295,,
1296,10dORHV,1296,3/19/15 0:00,,,,23.74,,,stockpx,1296,3/19/15 0:00,,,,127.88,,,HVStrategy,1296,735676,RSI,1296,56.83873914,0,0,LRSI,1296,0.522010701,0,0,TSI,1296,11.60714747,1,0,Broker,1296,99889.12,99889.12,BuySell,1296,,,BuySell,1296,,,DataTrades,1296,,
1297,10dORHV,1297,3/20/15 0:00,,,,21.45,,,stockpx,1297,3/20/15 0:00,,,,127.8,,,HVStrategy,1297,735677,RSI,1297,56.61353477,0,0,LRSI,1297,0.74687555,1,0,TSI,1297,11.78363193,1,0,Broker,1297,99889.12,99889.12,BuySell,1297,,,BuySell,1297,,,DataTrades,1297,,
1298,10dORHV,1298,3/23/15 0:00,,,,19.58,,,stockpx,1298,3/23/15 0:00,,,,127.17,,,HVStrategy,1298,735680,RSI,1298,54.77304052,0,0,LRSI,1298,1,1,0,TSI,1298,11.41266116,1,0,Broker,1298,99889.12,99889.12,BuySell,1298,,,BuySell,1298,,,DataTrades,1298,,
1299,10dORHV,1299,3/24/15 0:00,,,,18.44,,,stockpx,1299,3/24/15 0:00,,,,126.89,,,HVStrategy,1299,735681,RSI,1299,53.93381724,0,0,LRSI,1299,0.930415684,1,0,TSI,1299,10.8760945,1,0,Broker,1299,99889.12,99889.12,BuySell,1299,,,BuySell,1299,,,DataTrades,1299,,
1300,10dORHV,1300,3/25/15 0:00,,,,18.98,,,stockpx,1300,3/25/15 0:00,,,,123.65,,,HVStrategy,1300,735682,RSI,1300,45.28700663,0,0,LRSI,1300,0.55679394,0,0,TSI,1300,7.754511068,1,0,Broker,1300,99889.12,99889.12,BuySell,1300,,,BuySell,1300,,,DataTrades,1300,,
1301,10dORHV,1301,3/26/15 0:00,,,,18.73,,,stockpx,1301,3/26/15 0:00,,,,124.33,,,HVStrategy,1301,735683,RSI,1301,47.20027136,0,0,LRSI,1301,0.51261628,0,0,TSI,1301,5.727788095,1,0,Broker,1301,99889.12,99889.12,BuySell,1301,,,BuySell,1301,,,DataTrades,1301,,
1302,10dORHV,1302,3/27/15 0:00,,,,17.99,,,stockpx,1302,3/27/15 0:00,,,,123.08,,,HVStrategy,1302,735684,RSI,1302,44.14432812,0,0,LRSI,1302,0.281722778,0,1,TSI,1302,3.090991407,1,0,Broker,1302,99889.12,99889.12,BuySell,1302,,,BuySell,1302,,,DataTrades,1302,,
1303,10dORHV,1303,3/30/15 0:00,,,,18.35,,,stockpx,1303,3/30/15 0:00,,,,126.11,,,HVStrategy,1303,735687,RSI,1303,52.21977042,0,0,LRSI,1303,0.305422089,0,0,TSI,1303,3.220278308,1,0,Broker,1303,99889.12,99889.12,BuySell,1303,,,BuySell,1303,,,DataTrades,1303,,
1304,10dORHV,1304,3/31/15 0:00,,,,18.36,,,stockpx,1304,3/31/15 0:00,,,,124.44,,,HVStrategy,1304,735688,RSI,1304,48.09274512,0,0,LRSI,1304,0,0,1,TSI,1304,2.024478985,1,0,Broker,1304,99889.12,99889.12,BuySell,1304,,,BuySell,1304,,,DataTrades,1304,,
1305,10dORHV,1305,4/1/15 0:00,,,,17.73,,,stockpx,1305,4/1/15 0:00,,,,124.07,,,HVStrategy,1305,735689,RSI,1305,47.20264583,0,0,LRSI,1305,0,0,1,TSI,1305,0.795380599,1,0,Broker,1305,99889.12,99889.12,BuySell,1305,,,BuySell,1305,,,DataTrades,1305,,
1306,10dORHV,1306,4/2/15 0:00,,,,17.62,,,stockpx,1306,4/2/15 0:00,,,,125.54,,,HVStrategy,1306,735690,RSI,1306,51.07677633,0,0,LRSI,1306,0.205784803,0,1,TSI,1306,0.920927475,1,0,Broker,1306,99889.12,99889.12,BuySell,1306,,,BuySell,1306,,,DataTrades,1306,,
1307,10dORHV,1307,4/6/15 0:00,,,,19.06,,,stockpx,1307,4/6/15 0:00,,,,127.44,,,HVStrategy,1307,735694,RSI,1307,55.61057807,0,0,LRSI,1307,0.495306271,0,0,TSI,1307,2.444143449,1,0,Broker,1307,99889.12,99889.12,BuySell,1307,,,BuySell,1307,,,DataTrades,1307,,
1308,10dORHV,1308,4/7/15 0:00,,,,20,,,stockpx,1308,4/7/15 0:00,,,,126.21,,,HVStrategy,1308,735695,RSI,1308,52.23575121,0,0,LRSI,1308,0.494297419,0,0,TSI,1308,2.695072432,1,0,Broker,1308,99889.12,99889.12,BuySell,1308,,,BuySell,1308,,,DataTrades,1308,,
1309,10dORHV,1309,4/8/15 0:00,,,,20,,,stockpx,1309,4/8/15 0:00,,,,125.39,,,HVStrategy,1309,735696,RSI,1309,50.05486115,0,0,LRSI,1309,0.635538235,0,0,TSI,1309,2.254048777,1,0,Broker,1309,99889.12,99889.12,BuySell,1309,,,BuySell,1309,,,DataTrades,1309,,
1310,10dORHV,1310,4/9/15 0:00,,,,18.5,,,stockpx,1310,4/9/15 0:00,,,,126.26,,,HVStrategy,1310,735697,RSI,1310,52.3289665,0,0,LRSI,1310,1,1,0,TSI,1310,2.5528914,1,0,Broker,1310,99889.12,99889.12,BuySell,1310,,,BuySell,1310,,,DataTrades,1310,,
1311,10dORHV,1311,4/10/15 0:00,,,,18.43,,,stockpx,1311,4/10/15 0:00,,,,127.15,,,HVStrategy,1311,735698,RSI,1311,54.60600911,0,0,LRSI,1311,1,1,0,TSI,1311,3.467182956,1,0,Broker,1311,99889.12,99889.12,BuySell,1311,,,BuySell,1311,,,DataTrades,1311,,
1312,10dORHV,1312,4/13/15 0:00,,,,19.39,,,stockpx,1312,4/13/15 0:00,,,,126.78,,,HVStrategy,1312,735701,RSI,1312,53.46269944,0,0,LRSI,1312,1,1,0,TSI,1312,3.909027657,1,0,Broker,1312,99889.12,99889.12,BuySell,1312,,,BuySell,1312,,,DataTrades,1312,,
1313,10dORHV,1313,4/14/15 0:00,,,,18.83,,,stockpx,1313,4/14/15 0:00,,,,126.36,,,HVStrategy,1313,735702,RSI,1313,52.12846956,0,0,LRSI,1313,1,1,0,TSI,1313,3.920330855,1,0,Broker,1313,99889.12,99889.12,BuySell,1313,,,BuySell,1313,,,DataTrades,1313,,
1314,10dORHV,1314,4/15/15 0:00,,,,18.3,,,stockpx,1314,4/15/15 0:00,,,,126.81,,,HVStrategy,1314,735703,RSI,1314,53.46838027,0,0,LRSI,1314,1,1,0,TSI,1314,4.287284969,1,0,Broker,1314,99889.12,99889.12,BuySell,1314,,,BuySell,1314,,,DataTrades,1314,,
1315,10dORHV,1315,4/16/15 0:00,,,,17.74,,,stockpx,1315,4/16/15 0:00,,,,126.33,,,HVStrategy,1315,735704,RSI,1315,51.80280142,0,0,LRSI,1315,0.902239084,1,0,TSI,1315,4.167710411,1,0,Broker,1315,99889.12,99889.12,BuySell,1315,,,BuySell,1315,,,DataTrades,1315,,
1316,10dORHV,1316,4/17/15 0:00,,,,17.76,,,stockpx,1316,4/17/15 0:00,,,,124.86,,,HVStrategy,1316,735705,RSI,1316,46.97654873,0,0,LRSI,1316,0.489281726,0,0,TSI,1316,2.739766404,1,0,Broker,1316,99889.12,99889.12,BuySell,1316,,,BuySell,1316,,,DataTrades,1316,,
1317,10dORHV,1317,4/20/15 0:00,,,,15.81,,,stockpx,1317,4/20/15 0:00,,,,127.41,,,HVStrategy,1317,735708,RSI,1317,54.83699449,0,0,LRSI,1317,0.650200741,0,0,TSI,1317,3.74381436,1,0,Broker,1317,99889.12,99889.12,BuySell,1317,,,BuySell,1317,,,DataTrades,1317,,
1318,10dORHV,1318,4/21/15 0:00,,,,15.28,,,stockpx,1318,4/21/15 0:00,,,,126.81,,,HVStrategy,1318,735709,RSI,1318,52.85166052,0,0,LRSI,1318,0.50067221,0,0,TSI,1318,4.002069511,1,0,Broker,1318,99889.12,99889.12,BuySell,1318,,,BuySell,1318,,,DataTrades,1318,,
