Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
306,spx-2013-2018,306,2014-04-29 23:59:59.999989,1870.78,1880.6,1870.78,1878.33,3647820000.0,0.0,MeanReversionStrategy,306,735352.9999999999,SimpleMovingAverage,306,1823.379453125,Broker,306,102178.55000000003,100300.22000000003,BuySell,306,,,Trades,306,,
307,spx-2013-2018,307,2014-04-30 23:59:59.999989,1877.1,1885.2,1872.69,1883.95,3779230000.0,0.0,MeanReversionStrategy,307,735353.9999999999,SimpleMovingAverage,307,1824.409765625,Broker,307,102178.55000000003,100294.60000000003,BuySell,307,,,Trades,307,,
308,spx-2013-2018,308,2014-05-01 23:59:59.999989,1884.39,1888.59,1878.04,1883.68,3416740000.0,0.0,MeanReversionStrategy,308,735354.9999999999,SimpleMovingAverage,308,1825.3778125,Broker,308,102178.55000000003,100294.87000000004,BuySell,308,,,Trades,308,,
309,spx-2013-2018,309,2014-05-02 23:59:59.999989,1885.3,1891.33,1878.5,1881.14,3159560000.0,0.0,MeanReversionStrategy,309,735355.9999999999,SimpleMovingAverage,309,1826.307734375,Broker,309,102178.55000000003,100297.41000000003,BuySell,309,,,Trades,309,,
310,spx-2013-2018,310,2014-05-05 23:59:59.999989,1879.45,1885.51,1866.77,1884.66,2733730000.0,0.0,MeanReversionStrategy,310,735358.9999999999,SimpleMovingAverage,310,1827.18828125,Broker,310,102178.55000000003,100293.89000000003,BuySell,310,,,Trades,310,,
311,spx-2013-2018,311,2014-05-06 23:59:59.999989,1883.69,1883.69,1867.72,1867.72,3327260000.0,0.0,MeanReversionStrategy,311,735359.9999999999,SimpleMovingAverage,311,1828.003984375,Broker,311,102178.55000000003,100310.83000000003,BuySell,311,,,Trades,311,,
312,spx-2013-2018,312,2014-05-07 23:59:59.999989,1868.53,1878.83,1859.79,1878.21,3632950000.0,0.0,MeanReversionStrategy,312,735360.9999999999,SimpleMovingAverage,312,1828.95453125,Broker,312,102178.55000000003,100300.34000000003,BuySell,312,,,Trades,312,,
313,spx-2013-2018,313,2014-05-08 23:59:59.999989,1877.39,1889.07,1870.05,1875.63,3393420000.0,0.0,MeanReversionStrategy,313,735361.9999999999,SimpleMovingAverage,313,1829.845078125,Broker,313,100301.16000000003,100301.16000000003,BuySell,313,1877.39,,Trades,313,4.579999999999927,
314,spx-2013-2018,314,2014-05-09 23:59:59.999989,1875.27,1878.57,1867.02,1878.48,3025020000.0,0.0,MeanReversionStrategy,314,735362.9999999999,SimpleMovingAverage,314,1830.70875,Broker,314,100301.16000000003,100301.16000000003,BuySell,314,,,Trades,314,,
315,spx-2013-2018,315,2014-05-12 23:59:59.999989,1880.03,1897.13,1880.03,1896.65,3005740000.0,0.0,MeanReversionStrategy,315,735365.9999999999,SimpleMovingAverage,315,1831.753125,Broker,315,100301.16000000003,100301.16000000003,BuySell,315,,,Trades,315,,
316,spx-2013-2018,316,2014-05-13 23:59:59.999989,1896.75,1902.17,1896.06,1897.45,2915680000.0,0.0,MeanReversionStrategy,316,735366.9999999999,SimpleMovingAverage,316,1832.745,Broker,316,100301.16000000003,100301.16000000003,BuySell,316,,,Trades,316,,
317,spx-2013-2018,317,2014-05-14 23:59:59.999989,1897.13,1897.13,1885.77,1888.53,2822060000.0,0.0,MeanReversionStrategy,317,735367.9999999999,SimpleMovingAverage,317,1833.84953125,Broker,317,102198.29000000004,100309.76000000004,BuySell,317,,1897.13,Trades,317,,
318,spx-2013-2018,318,2014-05-15 23:59:59.999989,1888.16,1888.16,1862.36,1870.85,3552640000.0,0.0,MeanReversionStrategy,318,735368.9999999999,SimpleMovingAverage,318,1834.63265625,Broker,318,102198.29000000004,100327.44000000003,BuySell,318,,,Trades,318,,
319,spx-2013-2018,319,2014-05-16 23:59:59.999989,1871.19,1878.28,1864.82,1877.86,3173650000.0,0.0,MeanReversionStrategy,319,735369.9999999999,SimpleMovingAverage,319,1835.460546875,Broker,319,102198.29000000004,100320.43000000004,BuySell,319,,,Trades,319,,
320,spx-2013-2018,320,2014-05-19 23:59:59.999989,1876.66,1886.0,1872.42,1885.08,2664250000.0,0.0,MeanReversionStrategy,320,735372.9999999999,SimpleMovingAverage,320,1836.37765625,Broker,320,102198.29000000004,100313.21000000004,BuySell,320,,,Trades,320,,
321,spx-2013-2018,321,2014-05-20 23:59:59.999989,1884.88,1884.88,1868.14,1872.83,3007700000.0,0.0,MeanReversionStrategy,321,735373.9999999999,SimpleMovingAverage,321,1837.087265625,Broker,321,102198.29000000004,100325.46000000004,BuySell,321,,,Trades,321,,
322,spx-2013-2018,322,2014-05-21 23:59:59.999989,1873.34,1888.8,1873.34,1888.03,2777140000.0,0.0,MeanReversionStrategy,322,735374.9999999999,SimpleMovingAverage,322,1837.84828125,Broker,322,102198.29000000004,100310.26000000004,BuySell,322,,,Trades,322,,
323,spx-2013-2018,323,2014-05-22 23:59:59.999989,1888.19,1896.33,1885.39,1892.49,2759800000.0,0.0,MeanReversionStrategy,323,735375.9999999999,SimpleMovingAverage,323,1838.585078125,Broker,323,102198.29000000004,100305.80000000003,BuySell,323,,,Trades,323,,
324,spx-2013-2018,324,2014-05-23 23:59:59.999989,1893.32,1901.26,1893.32,1900.53,2396280000.0,0.0,MeanReversionStrategy,324,735376.9999999999,SimpleMovingAverage,324,1839.436640625,Broker,324,102198.29000000004,100297.76000000004,BuySell,324,,,Trades,324,,
325,spx-2013-2018,325,2014-05-27 23:59:59.999989,1902.01,1912.28,1902.01,1911.91,2911020000.0,0.0,MeanReversionStrategy,325,735380.9999999999,SimpleMovingAverage,325,1840.405703125,Broker,325,102198.29000000004,100286.38000000003,BuySell,325,,,Trades,325,,
326,spx-2013-2018,326,2014-05-28 23:59:59.999989,1911.77,1914.46,1907.3,1909.78,2976450000.0,0.0,MeanReversionStrategy,326,735381.9999999999,SimpleMovingAverage,326,1841.40890625,Broker,326,102198.29000000004,100288.51000000004,BuySell,326,,,Trades,326,,
327,spx-2013-2018,327,2014-05-29 23:59:59.999989,1910.6,1920.03,1909.82,1920.03,2709050000.0,0.0,MeanReversionStrategy,327,735382.9999999999,SimpleMovingAverage,327,1842.3790625,Broker,327,100287.69000000003,100287.69000000003,BuySell,327,1910.6,,Trades,327,,-13.4699999999998
328,spx-2013-2018,328,2014-05-30 23:59:59.999989,1920.33,1924.03,1916.64,1923.57,3263490000.0,0.0,MeanReversionStrategy,328,735383.9999999999,SimpleMovingAverage,328,1843.307265625,Broker,328,102208.02000000003,100284.45000000003,BuySell,328,,1920.33,Trades,328,,
329,spx-2013-2018,329,2014-06-02 23:59:59.999989,1923.87,1925.88,1915.98,1924.97,2509020000.0,0.0,MeanReversionStrategy,329,735386.9999999999,SimpleMovingAverage,329,1844.26421875,Broker,329,102208.02000000003,100283.05000000003,BuySell,329,,,Trades,329,,
330,spx-2013-2018,330,2014-06-03 23:59:59.999989,1923.07,1925.07,1918.79,1924.24,2867180000.0,0.0,MeanReversionStrategy,330,735387.9999999999,SimpleMovingAverage,330,1845.213359375,Broker,330,102208.02000000003,100283.78000000003,BuySell,330,,,Trades,330,,
331,spx-2013-2018,331,2014-06-04 23:59:59.999989,1923.06,1928.63,1918.6,1927.88,2793920000.0,0.0,MeanReversionStrategy,331,735388.9999999999,SimpleMovingAverage,331,1846.1559375,Broker,331,102208.02000000003,100280.14000000003,BuySell,331,,,Trades,331,,
332,spx-2013-2018,332,2014-06-05 23:59:59.999989,1928.52,1941.74,1922.93,1940.46,3113270000.0,0.0,MeanReversionStrategy,332,735389.9999999999,SimpleMovingAverage,332,1847.207890625,Broker,332,102208.02000000003,100267.56000000003,BuySell,332,,,Trades,332,,
333,spx-2013-2018,333,2014-06-06 23:59:59.999989,1942.41,1949.44,1942.41,1949.44,2864300000.0,0.0,MeanReversionStrategy,333,735390.9999999999,SimpleMovingAverage,333,1848.368359375,Broker,333,102208.02000000003,100258.58000000003,BuySell,333,,,Trades,333,,
334,spx-2013-2018,334,2014-06-09 23:59:59.999989,1948.97,1955.55,1947.16,1951.27,2812180000.0,0.0,MeanReversionStrategy,334,735393.9999999999,SimpleMovingAverage,334,1849.588046875,Broker,334,102208.02000000003,100256.75000000003,BuySell,334,,,Trades,334,,
335,spx-2013-2018,335,2014-06-10 23:59:59.999989,1950.34,1950.86,1944.64,1950.79,2702360000.0,0.0,MeanReversionStrategy,335,735394.9999999999,SimpleMovingAverage,335,1850.822265625,Broker,335,102208.02000000003,100257.23000000004,BuySell,335,,,Trades,335,,
336,spx-2013-2018,336,2014-06-11 23:59:59.999989,1949.37,1949.37,1940.08,1943.89,2710620000.0,0.0,MeanReversionStrategy,336,735395.9999999999,SimpleMovingAverage,336,1852.063359375,Broker,336,102208.02000000003,100264.13000000003,BuySell,336,,,Trades,336,,
337,spx-2013-2018,337,2014-06-12 23:59:59.999989,1943.35,1943.35,1925.78,1930.11,3040480000.0,0.0,MeanReversionStrategy,337,735396.9999999999,SimpleMovingAverage,337,1853.040078125,Broker,337,102208.02000000003,100277.91000000003,BuySell,337,,,Trades,337,,
338,spx-2013-2018,338,2014-06-13 23:59:59.999989,1930.8,1937.3,1927.69,1936.16,2598230000.0,0.0,MeanReversionStrategy,338,735397.9999999999,SimpleMovingAverage,338,1854.0384375,Broker,338,100277.22000000003,100277.22000000003,BuySell,338,1930.8,,Trades,338,,-10.470000000000027
339,spx-2013-2018,339,2014-06-16 23:59:59.999989,1934.84,1941.15,1930.91,1937.78,2926130000.0,0.0,MeanReversionStrategy,339,735400.9999999999,SimpleMovingAverage,339,1855.094375,Broker,339,100277.22000000003,100277.22000000003,BuySell,339,,,Trades,339,,
340,spx-2013-2018,340,2014-06-17 23:59:59.999989,1937.15,1943.69,1933.55,1941.99,2971260000.0,0.0,MeanReversionStrategy,340,735401.9999999999,SimpleMovingAverage,340,1856.342578125,Broker,340,100277.22000000003,100277.22000000003,BuySell,340,,,Trades,340,,
341,spx-2013-2018,341,2014-06-18 23:59:59.999989,1942.73,1957.74,1939.29,1956.98,3065220000.0,0.0,MeanReversionStrategy,341,735402.9999999999,SimpleMovingAverage,341,1857.760390625,Broker,341,100277.22000000003,100277.22000000003,BuySell,341,,,Trades,341,,
342,spx-2013-2018,342,2014-06-19 23:59:59.999989,1957.5,1959.87,1952.26,1959.48,2952150000.0,0.0,MeanReversionStrategy,342,735403.9999999999,SimpleMovingAverage,342,1859.199140625,Broker,342,100277.22000000003,100277.22000000003,BuySell,342,,,Trades,342,,
343,spx-2013-2018,343,2014-06-20 23:59:59.999989,1960.45,1963.91,1959.17,1962.87,4336240000.0,0.0,MeanReversionStrategy,343,735404.9999999999,SimpleMovingAverage,343,1860.57671875,Broker,343,102237.67000000003,100274.80000000003,BuySell,343,,1960.45,Trades,343,,
344,spx-2013-2018,344,2014-06-23 23:59:59.999989,1962.92,1963.74,1958.89,1962.61,2717630000.0,0.0,MeanReversionStrategy,344,735407.9999999999,SimpleMovingAverage,344,1861.995546875,Broker,344,102237.67000000003,100275.06000000003,BuySell,344,,,Trades,344,,
345,spx-2013-2018,345,2014-06-24 23:59:59.999989,1961.97,1968.17,1948.34,1949.98,3089700000.0,0.0,MeanReversionStrategy,345,735408.9999999999,SimpleMovingAverage,345,1863.0840625,Broker,345,102237.67000000003,100287.69000000003,BuySell,345,,,Trades,345,,
346,spx-2013-2018,346,2014-06-25 23:59:59.999989,1949.27,1960.83,1947.49,1959.53,3106710000.0,0.0,MeanReversionStrategy,346,735409.9999999999,SimpleMovingAverage,346,1864.255390625,Broker,346,102237.67000000003,100278.14000000003,BuySell,346,,,Trades,346,,
347,spx-2013-2018,347,2014-06-26 23:59:59.999989,1959.89,1959.89,1944.69,1957.22,2778840000.0,0.0,MeanReversionStrategy,347,735410.9999999999,SimpleMovingAverage,347,1865.340546875,Broker,347,102237.67000000003,100280.45000000003,BuySell,347,,,Trades,347,,
348,spx-2013-2018,348,2014-06-27 23:59:59.999989,1956.56,1961.47,1952.18,1960.96,4290590000.0,0.0,MeanReversionStrategy,348,735411.9999999999,SimpleMovingAverage,348,1866.379375,Broker,348,102237.67000000003,100276.71000000002,BuySell,348,,,Trades,348,,
349,spx-2013-2018,349,2014-06-30 23:59:59.999989,1960.79,1964.24,1958.22,1960.23,3037350000.0,0.0,MeanReversionStrategy,349,735414.9999999999,SimpleMovingAverage,349,1867.370859375,Broker,349,102237.67000000003,100277.44000000003,BuySell,349,,,Trades,349,,
350,spx-2013-2018,350,2014-07-01 23:59:59.999989,1962.29,1978.58,1962.29,1973.32,3188240000.0,0.0,MeanReversionStrategy,350,735415.9999999999,SimpleMovingAverage,350,1868.396640625,Broker,350,102237.67000000003,100264.35000000002,BuySell,350,,,Trades,350,,
351,spx-2013-2018,351,2014-07-02 23:59:59.999989,1973.06,1976.67,1972.58,1974.62,2851480000.0,0.0,MeanReversionStrategy,351,735416.9999999999,SimpleMovingAverage,351,1869.437421875,Broker,351,102237.67000000003,100263.05000000003,BuySell,351,,,Trades,351,,
352,spx-2013-2018,352,2014-07-03 23:59:59.999989,1975.88,1985.59,1975.88,1985.44,1998090000.0,0.0,MeanReversionStrategy,352,735417.9999999999,SimpleMovingAverage,352,1870.5653125,Broker,352,102237.67000000003,100252.23000000003,BuySell,352,,,Trades,352,,
353,spx-2013-2018,353,2014-07-07 23:59:59.999989,1984.22,1984.22,1974.88,1977.65,2681260000.0,0.0,MeanReversionStrategy,353,735421.9999999999,SimpleMovingAverage,353,1871.575390625,Broker,353,100253.45000000003,100253.45000000003,BuySell,353,1984.22,,Trades,353,,-23.769999999999982
354,spx-2013-2018,354,2014-07-08 23:59:59.999989,1976.39,1976.39,1959.46,1963.71,3302430000.0,0.0,MeanReversionStrategy,354,735422.9999999999,SimpleMovingAverage,354,1872.60453125,Broker,354,100253.45000000003,100253.45000000003,BuySell,354,,,Trades,354,,
355,spx-2013-2018,355,2014-07-09 23:59:59.999989,1965.1,1974.15,1965.1,1972.83,2858800000.0,0.0,MeanReversionStrategy,355,735423.9999999999,SimpleMovingAverage,355,1873.7096875,Broker,355,100253.45000000003,100253.45000000003,BuySell,355,,,Trades,355,,
356,spx-2013-2018,356,2014-07-10 23:59:59.999989,1966.67,1969.84,1952.86,1964.68,3165690000.0,0.0,MeanReversionStrategy,356,735424.9999999999,SimpleMovingAverage,356,1874.787109375,Broker,356,100253.45000000003,100253.45000000003,BuySell,356,,,Trades,356,,
357,spx-2013-2018,357,2014-07-11 23:59:59.999989,1965.76,1968.67,1959.63,1967.57,2684630000.0,0.0,MeanReversionStrategy,357,735425.9999999999,SimpleMovingAverage,357,1875.8003125,Broker,357,100253.45000000003,100253.45000000003,BuySell,357,,,Trades,357,,
358,spx-2013-2018,358,2014-07-14 23:59:59.999989,1969.86,1979.85,1969.86,1977.1,2744920000.0,0.0,MeanReversionStrategy,358,735428.9999999999,SimpleMovingAverage,358,1876.891015625,Broker,358,100253.45000000003,100253.45000000003,BuySell,358,,,Trades,358,,
359,spx-2013-2018,359,2014-07-15 23:59:59.999989,1977.36,1982.52,1965.34,1973.28,3328740000.0,0.0,MeanReversionStrategy,359,735429.9999999999,SimpleMovingAverage,359,1877.946875,Broker,359,100253.45000000003,100253.45000000003,BuySell,359,,,Trades,359,,
360,spx-2013-2018,360,2014-07-16 23:59:59.999989,1976.35,1983.94,1975.67,1981.57,3390950000.0,0.0,MeanReversionStrategy,360,735430.9999999999,SimpleMovingAverage,360,1879.034375,Broker,360,100253.45000000003,100253.45000000003,BuySell,360,,,Trades,360,,
361,spx-2013-2018,361,2014-07-17 23:59:59.999989,1979.75,1981.8,1955.59,1958.12,3381680000.0,0.0,MeanReversionStrategy,361,735431.9999999999,SimpleMovingAverage,361,1880.1196875,Broker,361,100253.45000000003,100253.45000000003,BuySell,361,,,Trades,361,,
362,spx-2013-2018,362,2014-07-18 23:59:59.999989,1961.54,1979.91,1960.82,1978.22,3106060000.0,0.0,MeanReversionStrategy,362,735432.9999999999,SimpleMovingAverage,362,1881.20828125,Broker,362,100253.45000000003,100253.45000000003,BuySell,362,,,Trades,362,,
363,spx-2013-2018,363,2014-07-21 23:59:59.999989,1976.93,1976.93,1965.77,1973.63,2611160000.0,0.0,MeanReversionStrategy,363,735435.9999999999,SimpleMovingAverage,363,1882.186796875,Broker,363,100253.45000000003,100253.45000000003,BuySell,363,,,Trades,363,,
364,spx-2013-2018,364,2014-07-22 23:59:59.999989,1975.65,1986.24,1975.65,1983.53,2890480000.0,0.0,MeanReversionStrategy,364,735436.9999999999,SimpleMovingAverage,364,1883.262109375,Broker,364,100253.45000000003,100253.45000000003,BuySell,364,,,Trades,364,,
365,spx-2013-2018,365,2014-07-23 23:59:59.999989,1985.32,1989.23,1982.44,1987.01,2869720000.0,0.0,MeanReversionStrategy,365,735437.9999999999,SimpleMovingAverage,365,1884.42078125,Broker,365,100253.45000000003,100253.45000000003,BuySell,365,,,Trades,365,,
366,spx-2013-2018,366,2014-07-24 23:59:59.999989,1988.07,1991.39,1985.79,1987.98,3203530000.0,0.0,MeanReversionStrategy,366,735438.9999999999,SimpleMovingAverage,366,1885.5471875,Broker,366,100253.45000000003,100253.45000000003,BuySell,366,,,Trades,366,,
367,spx-2013-2018,367,2014-07-25 23:59:59.999989,1984.6,1984.6,1974.37,1978.34,2638960000.0,0.0,MeanReversionStrategy,367,735439.9999999999,SimpleMovingAverage,367,1886.59,Broker,367,102238.05000000003,100259.71000000004,BuySell,367,,1984.6,Trades,367,,
368,spx-2013-2018,368,2014-07-28 23:59:59.999989,1978.25,1981.52,1967.31,1978.91,2803320000.0,0.0,MeanReversionStrategy,368,735442.9999999999,SimpleMovingAverage,368,1887.765390625,Broker,368,102238.05000000003,100259.14000000003,BuySell,368,,,Trades,368,,
369,spx-2013-2018,369,2014-07-29 23:59:59.999989,1980.03,1984.85,1969.95,1969.95,3183300000.0,0.0,MeanReversionStrategy,369,735443.9999999999,SimpleMovingAverage,369,1889.168984375,Broker,369,102238.05000000003,100268.10000000003,BuySell,369,,,Trades,369,,
370,spx-2013-2018,370,2014-07-30 23:59:59.999989,1973.21,1978.9,1962.42,1970.07,3448250000.0,0.0,MeanReversionStrategy,370,735444.9999999999,SimpleMovingAverage,370,1890.64171875,Broker,370,102238.05000000003,100267.98000000003,BuySell,370,,,Trades,370,,
371,spx-2013-2018,371,2014-07-31 23:59:59.999989,1965.14,1965.14,1930.67,1930.67,4193000000.0,0.0,MeanReversionStrategy,371,735445.9999999999,SimpleMovingAverage,371,1891.721171875,Broker,371,102238.05000000003,100307.38000000003,BuySell,371,,,Trades,371,,
372,spx-2013-2018,372,2014-08-01 23:59:59.999989,1929.8,1937.35,1916.37,1925.15,3789660000.0,0.0,MeanReversionStrategy,372,735446.9999999999,SimpleMovingAverage,372,1892.90046875,Broker,372,102238.05000000003,100312.90000000004,BuySell,372,,,Trades,372,,
373,spx-2013-2018,373,2014-08-04 23:59:59.999989,1926.62,1942.92,1921.2,1938.99,3072920000.0,0.0,MeanReversionStrategy,373,735449.9999999999,SimpleMovingAverage,373,1894.03171875,Broker,373,102238.05000000003,100299.06000000003,BuySell,373,,,Trades,373,,
374,spx-2013-2018,374,2014-08-05 23:59:59.999989,1936.34,1936.34,1913.77,1920.21,3462520000.0,0.0,MeanReversionStrategy,374,735450.9999999999,SimpleMovingAverage,374,1895.106875,Broker,374,102238.05000000003,100317.84000000003,BuySell,374,,,Trades,374,,
375,spx-2013-2018,375,2014-08-06 23:59:59.999989,1917.29,1927.91,1911.45,1920.24,3539150000.0,0.0,MeanReversionStrategy,375,735451.9999999999,SimpleMovingAverage,375,1896.500234375,Broker,375,102238.05000000003,100317.81000000003,BuySell,375,,,Trades,375,,
376,spx-2013-2018,376,2014-08-07 23:59:59.999989,1923.03,1928.89,1904.78,1909.57,3230520000.0,0.0,MeanReversionStrategy,376,735452.9999999999,SimpleMovingAverage,376,1897.70625,Broker,376,102238.05000000003,100328.48000000003,BuySell,376,,,Trades,376,,
377,spx-2013-2018,377,2014-08-08 23:59:59.999989,1910.35,1932.38,1909.01,1931.59,2902280000.0,0.0,MeanReversionStrategy,377,735453.9999999999,SimpleMovingAverage,377,1899.112109375,Broker,377,100327.70000000003,100327.70000000003,BuySell,377,1910.35,,Trades,377,74.25,
378,spx-2013-2018,378,2014-08-11 23:59:59.999989,1933.43,1944.9,1933.43,1936.92,2784890000.0,0.0,MeanReversionStrategy,378,735456.9999999999,SimpleMovingAverage,378,1900.389375,Broker,378,100327.70000000003,100327.70000000003,BuySell,378,,,Trades,378,,
379,spx-2013-2018,379,2014-08-12 23:59:59.999989,1935.73,1939.65,1928.29,1933.75,2611700000.0,0.0,MeanReversionStrategy,379,735457.9999999999,SimpleMovingAverage,379,1901.457578125,Broker,379,100327.70000000003,100327.70000000003,BuySell,379,,,Trades,379,,
380,spx-2013-2018,380,2014-08-13 23:59:59.999989,1935.6,1948.41,1935.6,1946.72,2718020000.0,0.0,MeanReversionStrategy,380,735458.9999999999,SimpleMovingAverage,380,1902.605078125,Broker,380,100327.70000000003,100327.70000000003,BuySell,380,,,Trades,380,,
381,spx-2013-2018,381,2014-08-14 23:59:59.999989,1947.41,1955.23,1947.41,1955.18,2609460000.0,0.0,MeanReversionStrategy,381,735459.9999999999,SimpleMovingAverage,381,1903.663125,Broker,381,102275.11000000003,100319.93000000004,BuySell,381,,1947.41,Trades,381,,
382,spx-2013-2018,382,2014-08-15 23:59:59.999989,1958.87,1964.04,1941.5,1955.06,3023380000.0,0.0,MeanReversionStrategy,382,735460.9999999999,SimpleMovingAverage,382,1904.7240625,Broker,382,102275.11000000003,100320.05000000003,BuySell,382,,,Trades,382,,
